,player_id,player_name,birthdate,height,main_position,national_team,foot
3981,315131,timothy-fosu-mensah,1998-01-02,185 ,Right-Back,Netherlands,right
3982,74683,nemanja-matic,1988-08-01,194 ,Defensive Midfield,Serbia,left
3983,288255,donny-van-de-beek,1997-04-18,184 ,Central Midfield,Netherlands,right
3984,191614,fred,1993-03-05,169 ,Central Midfield,Brazil,left
3985,433991,ethan-galbraith,2001-05-11,175 ,Central Midfield,N. Ireland U21,right
3986,240306,bruno-fernandes,1994-09-08,179 ,Attacking Midfield,Portugal,right
3987,122153,paul-pogba,1993-03-15,191 ,Central Midfield,France,both
3988,141660,jesse-lingard,1992-12-15,174 ,Attacking Midfield,England,right
3989,44068,juan-mata,1988-04-28,170 ,Attacking Midfield,Spain,left
3990,583189,anthony-elanga,2002-04-27,178 ,Left Winger,Sweden,right
3991,258923,marcus-rashford,1997-10-31,185 ,Left Winger,England,right
3992,607224,hannibal,2003-01-21,177 ,Attacking Midfield,Tunisia,right
3993,532826,mason-greenwood,2001-10-01,181 ,Right Winger,England,both
3994,319301,daniel-james,1997-11-10,171 ,Right Winger,Wales,right
3995,536835,amad-diallo,2002-07-11,173 ,Right Winger,Ivory Coast,left
3996,182877,anthony-martial,1995-12-05,181 ,Centre-Forward,France,right
3997,676318,facundo-pellistri,2001-12-20,174 ,Right Winger,Uruguay,right
3998,640026,shola-shoretire,2004-02-02,171 ,Right Winger,England U19,right
3999,48280,edinson-cavani,1987-02-14,184 ,Centre-Forward,Uruguay,right
4000,62121,odion-ighalo,1989-06-16,181 ,Centre-Forward,Nigeria,right
4001,195488,paulo-gazzaniga,1992-01-02,195 ,Goalkeeper,Argentina,right
4002,17965,hugo-lloris,1986-12-26,188 ,Goalkeeper,France,left
4003,40204,joe-hart,1987-04-19,196 ,Goalkeeper,England,right
4004,282823,alfie-whiteman,1998-10-02,188 ,Goalkeeper,England U19,right
4005,428016,brandon-austin,1999-01-08,188 ,Goalkeeper,England U21,right
4006,341429,davinson-sanchez,1996-06-12,187 ,Centre-Back,Colombia,right
4007,297212,joe-rodon,1997-10-22,193 ,Centre-Back,Wales,right
4008,341049,cameron-carter-vickers,1997-12-31,183 ,Centre-Back,USA,right
4009,175722,eric-dier,1994-01-15,188 ,Centre-Back,England,right
4010,42710,toby-alderweireld,1989-03-02,187 ,Centre-Back,Belgium,right
4011,346478,japhet-tanganga,1999-03-31,184 ,Centre-Back,England U21,right
4012,282429,sergio-reguilon,1996-12-16,178 ,Left-Back,Spain,left
4013,50174,danny-rose,1990-07-02,173 ,Left-Back,England,left
4014,192765,ben-davies,1993-04-24,181 ,Left-Back,Wales,left
4015,171679,matt-doherty,1992-01-16,185 ,Right-Back,Ireland,right
4016,568006,dennis-cirkin,2002-04-06,182 ,Left-Back,England U20,left
4017,127032,serge-aurier,1992-12-24,176 ,Right-Back,Ivory Coast,right
4018,392772,marcel-lavinier,2000-12-16,185 ,Right-Back,Portugal U18,right
4019,406638,oliver-skipp,2000-09-16,175 ,Defensive Midfield,England U21,right
4020,504051,jamie-bowden,2001-07-09,183 ,Defensive Midfield,Ireland U19,right
4021,581598,harvey-white,2001-09-19,168 ,Defensive Midfield,England U18,left
4022,249126,harry-winks,1996-02-02,178 ,Defensive Midfield,England,right
4023,450936,tanguy-ndombele,1996-12-28,181 ,Central Midfield,France,right
4024,167799,pierre-emile-hojbjerg,1995-08-05,185 ,Central Midfield,Denmark,right
4025,337800,gedson-fernandes,1999-01-09,183 ,Central Midfield,Portugal,right
4026,581683,nile-john,2003-03-06,176 ,Central Midfield,England U19,right
4027,46001,moussa-sissoko,1989-08-16,187 ,Central Midfield,France,right
4028,348795,giovani-lo-celso,1996-04-09,177 ,Central Midfield,Argentina,left
4029,392775,ryan-sessegnon,2000-05-18,178 ,Left Midfield,England U21,left
4030,207929,dele-alli,1996-04-11,188 ,Attacking Midfield,England,right
4031,559794,jack-clarke,2000-11-23,181 ,Left Winger,England U20,right
4032,728734,alfie-devine,2004-08-01,182 ,Attacking Midfield,England U20,right
4033,284165,steven-bergwijn,1997-10-08,178 ,Left Winger,Netherlands,right
4034,91845,heung-min-son,1992-07-08,184 ,Left Winger,South Korea,both
4035,111630,erik-lamela,1992-03-04,184 ,Right Winger,Argentina,left
4036,39381,gareth-bale,1989-07-16,186 ,Right Winger,Wales,left
4037,77100,lucas-moura,1992-08-13,172 ,Right Winger,Brazil,right
4038,132098,harry-kane,1993-07-28,188 ,Centre-Forward,England,right
4039,530807,dilan-markanday,2001-08-20,167 ,Right Winger,,left
4040,525287,carlos-vinicius,1995-03-25,190 ,Centre-Forward,,left
4041,72476,bernd-leno,1992-03-04,190 ,Goalkeeper,Germany,right
4042,111873,emiliano-martinez,1992-09-02,195 ,Goalkeeper,Argentina,right
4043,670883,dane-scarlett,2004-03-24,180 ,Centre-Forward,England U20,right
4044,128969,mathew-ryan,1992-04-08,184 ,Goalkeeper,Australia,right
4045,205657,runar-alex-runarsson,1995-02-18,186 ,Goalkeeper,Iceland,right
4046,493513,karl-hein,2002-04-13,193 ,Goalkeeper,Estonia,right
4047,205757,dejan-iliev,1995-02-25,195 ,Goalkeeper,North Macedonia,right
4048,220491,matt-macey,1994-09-09,201 ,Goalkeeper,,right
4049,503769,arthur-okonkwo,2001-09-09,198 ,Goalkeeper,England U18,right
4050,503765,james-hillson,2001-01-14,,Goalkeeper,, 
4051,495666,william-saliba,2001-03-24,192 ,Centre-Back,France,right
4052,253341,rob-holding,1995-09-20,189 ,Centre-Back,England U21,right
4053,435338,gabriel-magalhaes,1997-12-19,190 ,Centre-Back,Brazil,left
4054,215118,calum-chambers,1995-01-20,182 ,Centre-Back,England,right
4055,210178,pablo-mari,1993-08-31,193 ,Centre-Back,,left
4056,88590,shkodran-mustafi,1992-04-17,184 ,Centre-Back,Germany,right
4057,46741,david-luiz,1987-04-22,189 ,Centre-Back,Brazil,right
4058,300716,kieran-tierney,1997-06-05,180 ,Left-Back,Scotland,left
4059,586736,joel-lopez,2002-03-31,180 ,Left-Back,Spain U17,left
4060,94005,sead-kolasinac,1993-06-20,183 ,Left-Back,Bosnia,left
4061,191217,hector-bellerin,1995-03-19,178 ,Right-Back,Spain,right
4062,112988,cedric-soares,1991-08-31,171 ,Right-Back,Portugal,right
4063,230784,thomas-partey,1993-06-13,185 ,Defensive Midfield,Ghana,right
4064,160438,mohamed-elneny,1992-07-11,179 ,Defensive Midfield,Egypt,right
4065,319745,dani-ceballos,1996-08-07,179 ,Central Midfield,Spain,right
4066,340329,joe-willock,1999-08-20,186 ,Central Midfield,England U21,right
4067,111455,granit-xhaka,1992-09-27,186 ,Central Midfield,Switzerland,left
4068,547533,miguel-azeez,2002-09-20,180 ,Central Midfield,England U20,right
4069,506965,james-olayinka,2000-10-05,175 ,Central Midfield,,right
4070,470597,ben-cottrell,2001-10-31,166 ,Central Midfield,England U18,left
4071,316264,martin-odegaard,1998-12-17,178 ,Attacking Midfield,Norway,left
4072,285845,ainsley-maitland-niles,1997-08-29,180 ,Right Midfield,England,right
4073,392765,emile-smith-rowe,2000-07-28,182 ,Attacking Midfield,England U21,right
4074,655488,gabriel-martinelli,2001-06-18,178 ,Left Winger,Brazil,right
4075,52769,willian,1988-08-09,175 ,Left Winger,Brazil,right
4076,343052,nicolas-pepe,1995-05-29,183 ,Right Winger,Ivory Coast,left
4077,433177,bukayo-saka,2001-09-05,178 ,Right Winger,England,left
4078,340325,reiss-nelson,1999-12-10,175 ,Right Winger,England U21,right
4079,93720,alexandre-lacazette,1991-05-28,175 ,Centre-Forward,France,right
4080,58864,pierre-emerick-aubameyang,1989-06-18,186 ,Centre-Forward,Gabon,right
4081,503768,tyreece-john-jules,2001-02-14,183 ,Centre-Forward,England U21,right
4082,340324,eddie-nketiah,1999-05-30,175 ,Centre-Forward,England U21,right
4083,503770,folarin-balogun,2001-07-03,178 ,Centre-Forward,England U21,right
4084,48870,jonas-lossl,1989-02-01,195 ,Goalkeeper,Denmark,right
4085,130164,jordan-pickford,1994-03-07,185 ,Goalkeeper,England,left
4086,75458,robin-olsen,1990-01-08,196 ,Goalkeeper,Sweden,right
4087,574448,harry-tyrer,2001-12-06,194 ,Goalkeeper,,right
4088,605757,zan-luk-leban,2002-12-15,188 ,Goalkeeper,Slovenia U21,right
4089,343475,ben-godfrey,1998-01-15,184 ,Centre-Back,England,right
4090,289446,yerry-mina,1994-09-23,195 ,Centre-Back,Colombia,right
4091,348623,mason-holgate,1996-10-22,187 ,Centre-Back,England U21,right
4092,118534,michael-keane,1993-01-11,188 ,Centre-Back,England,right
4093,220755,matthew-pennington,1994-10-06,185 ,Centre-Back,England U19,right
4094,661053,jarrad-branthwaite,2002-06-27,195 ,Centre-Back,England U21,left
4095,511552,ryan-astley,2001-10-04,184 ,Centre-Back,Wales U21,right
4096,655986,reece-welch,2003-09-19,,Centre-Back,England U20, 
4097,746554,thierry-small,2004-08-01,177 ,Left-Back,England U18,left
4098,258883,jonjoe-kenny,1997-03-15,176 ,Right-Back,England U21,right
4099,591193,niels-nkounkou,2000-11-01,180 ,Left-Back,France U21,left
4100,504507,kyle-john,2001-02-13,,Right-Back,,right
4101,182894,jean-philippe-gbamin,1995-09-25,186 ,Defensive Midfield,Ivory Coast,right
4102,126422,allan,1991-01-08,175 ,Defensive Midfield,Brazil,right
4103,93905,muhamed-besic,1992-09-10,180 ,Defensive Midfield,Bosnia,right
4104,68390,seamus-coleman,1988-10-11,177 ,Right-Back,Ireland,right
4105,127187,abdoulaye-doucoure,1993-01-01,183 ,Central Midfield,Mali,right
4106,399369,beni-baningime,1998-09-09,178 ,Central Midfield,,right
4107,50362,fabian-delph,1989-11-21,174 ,Central Midfield,England,left
4108,221025,andre-gomes,1993-07-30,188 ,Central Midfield,Portugal,right
4109,314210,tom-davies,1998-06-30,180 ,Central Midfield,England U21,right
4110,663225,tyler-onyango,2003-03-04,190 ,Central Midfield,England U18,right
4111,612749,isaac-price,2003-09-26,,Central Midfield,N. Ireland, 
4112,88103,james-rodriguez,1991-07-12,181 ,Attacking Midfield,Colombia,left
4113,242631,alex-iwobi,1996-05-03,183 ,Attacking Midfield,Nigeria,right
4114,175169,bernard,1992-09-08,164 ,Left Winger,Brazil,right
4115,90466,gylfi-sigurdsson,1989-09-08,186 ,Attacking Midfield,Iceland,right
4116,503733,anthony-gordon,2001-02-24,182 ,Left Winger,England U21,right
4117,75471,yannick-bolasie,1989-05-24,185 ,Left Winger,DR Congo,right
4118,33713,theo-walcott,1989-03-16,175 ,Right Winger,England,both
4119,91059,joshua-king,1992-01-15,187 ,Centre-Forward,Norway,right
4120,378710,richarlison,1997-05-10,184 ,Centre-Forward,Brazil,right
4121,364135,moise-kean,2000-02-28,183 ,Centre-Forward,Italy,right
4122,45671,cenk-tosun,1991-06-07,183 ,Centre-Forward,Turkey,right
4123,511550,ellis-simms,2001-01-05,191 ,Centre-Forward,England U18,right
4124,203026,danny-ward,1993-06-22,191 ,Goalkeeper,Wales,right
4125,344009,nathan-broadhead,1998-04-05,178 ,Centre-Forward,Wales,right
4126,16911,kasper-schmeichel,1986-11-05,189 ,Goalkeeper,Denmark,right
4127,2857,eldin-jakupovic,1984-10-02,191 ,Goalkeeper,Switzerland,right
4128,320141,caglar-soyuncu,1996-05-23,185 ,Centre-Back,Turkey,right
4129,42412,jonny-evans,1988-01-03,188 ,Centre-Back,N. Ireland,both
4130,486144,jakub-stolarczyk,2000-12-19,194 ,Goalkeeper,Poland U21,right
4131,475411,wesley-fofana,2000-12-17,186 ,Centre-Back,France U21,right
4132,214056,daniel-amartey,1994-12-21,186 ,Centre-Back,Ghana,right
4133,395797,sam-hughes,1997-04-15,,Centre-Back,,right
4134,425026,josh-knight,1997-09-07,185 ,Centre-Back,,right
4135,10003,wes-morgan,1984-01-21,185 ,Centre-Back,Jamaica,right
4136,505194,luke-thomas,2001-06-10,181 ,Left-Back,England U21,left
4137,714458,ben-nelson,2004-03-18,193 ,Centre-Back,England U19, 
4138,6636,christian-fuchs,1986-04-07,187 ,Left-Back,Austria,left
4139,413220,james-justin,1998-02-23,183 ,Right-Back,England,right
4140,583258,shane-flynn,2001-10-14,,Left-Back,Ireland U21, 
4141,215876,ricardo-pereira,1993-10-06,175 ,Right-Back,Portugal,right
4142,262226,timothy-castagne,1995-12-05,185 ,Right-Back,Belgium,right
4143,530732,vontae-daley-campbell,2001-04-02,,Right-Back,England U19,right
4144,274839,wilfred-ndidi,1996-12-16,183 ,Defensive Midfield,Nigeria,right
4145,249565,youri-tielemans,1997-05-07,176 ,Central Midfield,Belgium,right
4146,111051,nampalys-mendy,1992-06-23,167 ,Defensive Midfield,Senegal,right
4147,129588,dennis-praet,1994-05-14,181 ,Central Midfield,Belgium,right
4148,341501,hamza-choudhury,1997-10-01,178 ,Defensive Midfield,England U21,right
4149,475188,kiernan-dewsbury-hall,1998-09-06,178 ,Central Midfield,,left
4150,73522,matty-james,1991-07-22,181 ,Central Midfield,England U20,right
4151,461882,khanya-leshabela,1999-09-18,175 ,Central Midfield,S. Africa U23, 
4152,294057,james-maddison,1996-11-23,175 ,Attacking Midfield,England,right
4153,511813,sidnei-tavares,2001-09-29,188 ,Central Midfield,Portugal U20,right
4154,61560,marc-albrighton,1989-11-18,175 ,Right Midfield,England U21,right
4155,427691,thanawat-suengchitthawon,2000-01-08,170 ,Attacking Midfield,Thailand U23,right
4156,292417,demarai-gray,1996-06-28,183 ,Left Winger,England,right
4157,610653,ethan-fitzhugh,2002-11-27,,Attacking Midfield,, 
4158,670987,tawanda-maswanhise,2002-11-20,,Left Winger,Zimbabwe, 
4159,398065,harvey-barnes,1997-12-09,182 ,Left Winger,England,right
4160,341647,cengiz-under,1997-07-14,173 ,Right Winger,Turkey,left
4161,295330,kelechi-iheanacho,1996-10-03,185 ,Centre-Forward,Nigeria,left
4162,197838,jamie-vardy,1987-01-11,179 ,Centre-Forward,England,right
4163,246968,ayoze-perez,1993-07-29,178 ,Second Striker,Spain U21,right
4164,174915,islam-slimani,1988-06-18,188 ,Centre-Forward,Algeria,right
4165,45026,rui-patricio,1988-02-15,190 ,Goalkeeper,Portugal,left
4166,29712,john-ruddy,1986-10-24,192 ,Goalkeeper,England,right
4167,293257,matija-sarkic,1997-07-23,194 ,Goalkeeper,Montenegro,right
4168,462820,andreas-sondergaard,2001-01-17,188 ,Goalkeeper,Denmark U19,right
4169,142310,willy-boly,1991-02-03,195 ,Centre-Back,Ivory Coast,right
4170,128901,conor-coady,1993-02-25,185 ,Centre-Back,England,right
4171,204198,romain-saiss,1990-03-26,188 ,Centre-Back,Morocco,left
4172,525247,max-kilman,1997-05-23,194 ,Centre-Back,,left
4173,539807,christian-marques,2003-01-15,187 ,Centre-Back,Portugal U20,right
4174,566043,nigel-lonwijk,2002-10-27,189 ,Centre-Back,Netherlands U16,right
4175,571827,lewis-richards,2001-10-15,182 ,Centre-Back,Ireland U21,left
4176,578391,rayan-ait-nouri,2001-06-06,180 ,Left-Back,Algeria,left
4177,357158,ruben-vinagre,1999-04-09,174 ,Left-Back,Portugal U21,left
4178,175446,jonny-otto,1994-03-03,175 ,Left-Back,Spain,both
4179,137745,marcal,1989-02-19,178 ,Left-Back,,left
4180,231572,nelson-semedo,1993-11-16,177 ,Right-Back,Portugal,right
4181,293283,oskar-buur,1998-03-31,180 ,Right-Back,Denmark U21,right
4182,485583,ki-jana-hoever,2002-01-18,183 ,Right-Back,Netherlands U21,right
4183,225161,ruben-neves,1997-03-13,180 ,Defensive Midfield,Portugal,right
4184,168157,leander-dendoncker,1995-04-15,188 ,Defensive Midfield,Belgium,right
4185,511815,owen-otasowie,2001-01-06,191 ,Defensive Midfield,USA,right
4186,487469,vitinha,2000-02-13,172 ,Central Midfield,Portugal,right
4187,29364,joao-moutinho,1986-09-08,170 ,Central Midfield,Portugal,right
4188,502073,taylor-perry,2001-07-15,180 ,Central Midfield,England U17,right
4189,532541,luke-cundle,2002-04-26,171 ,Central Midfield,,right
4190,379980,meritan-shabani,1999-03-15,185 ,Attacking Midfield,Germany U20,right
4191,429014,morgan-gibbs-white,2000-01-27,178 ,Attacking Midfield,England U21,right
4192,340950,diogo-jota,1996-12-04,178 ,Left Winger,Portugal,right
4193,256977,daniel-podence,1995-10-21,165 ,Left Winger,Portugal,right
4194,487465,pedro-neto,2000-03-09,172 ,Right Winger,Portugal U21,left
4195,204103,adama-traore,1996-01-25,178 ,Right Winger,Spain,right
4196,568535,theo-corbeanu,2002-05-17,190 ,Right Winger,Canada,left
4197,206040,raul-jimenez,1991-05-05,188 ,Centre-Forward,Mexico,right
4198,505653,fabio-silva,2002-07-19,185 ,Centre-Forward,Portugal U21,right
4199,122155,willian-jose,1991-11-23,189 ,Centre-Forward,Brazil,right
4200,335461,renat-dadashov,1999-05-17,187 ,Centre-Forward,Azerbaijan,right
4201,265078,patrick-cutrone,1998-01-03,183 ,Centre-Forward,Italy,right
4202,459322,callum-rowe,1999-09-02,180 ,Defender,,left
4203,111873,emiliano-martinez,1992-09-02,195 ,Goalkeeper,Argentina,right
4204,46405,lovre-kalinic,1990-04-03,201 ,Goalkeeper,Croatia,left
4205,73517,orjan-nyland,1990-09-10,192 ,Goalkeeper,Norway,right
4206,34130,tom-heaton,1986-04-15,188 ,Goalkeeper,England,right
4207,110867,jed-steer,1992-09-23,183 ,Goalkeeper,England U19,left
4208,501156,akos-onodi,2001-09-02,195 ,Goalkeeper,Hungary U19,right
4209,233124,kortney-hause,1995-07-16,191 ,Centre-Back,England U21,left
4210,413403,ezri-konsa,1997-10-23,183 ,Centre-Back,England U21,right
4211,555074,oliwier-zych,2004-06-28,193 ,Goalkeeper,Poland U19,right
4212,193469,bjorn-engels,1994-09-15,195 ,Centre-Back,Belgium,right
4213,503750,dominic-revan,2000-09-19,180 ,Centre-Back,,right
4214,646710,sil-swinkels,2004-01-06,,Centre-Back,Netherlands U18, 
4215,530223,mungo-bridge,2000-09-12,,Centre-Back,,left
4216,250478,matt-targett,1995-09-18,183 ,Left-Back,England U21,left
4217,67416,neil-taylor,1989-02-07,176 ,Left-Back,Wales,left
4218,670846,ben-chrisene,2004-01-12,183 ,Left-Back,England U19, 
4219,425334,matty-cash,1997-08-07,185 ,Right-Back,Poland,right
4220,354352,frederic-guilbert,1994-12-24,178 ,Right-Back,France U21,right
4221,741700,frankie-ealing,2004-07-14,,Right-Back,,right
4222,626888,kaine-kesler-hayden,2002-10-23,175 ,Right-Back,England U20,right
4223,66333,ahmed-elmohamady,1987-09-09,182 ,Right-Back,Egypt,right
4224,324882,marvelous-nakamba,1994-01-19,177 ,Defensive Midfield,Zimbabwe,left
4225,645686,lamare-bogarde,2004-01-05,185 ,Defensive Midfield,Netherlands U20,right
4226,698097,hayden-lindley,2002-09-02,178 ,Defensive Midfield,,right
4227,447661,douglas-luiz,1998-05-09,177 ,Central Midfield,Brazil,right
4228,814522,taylor-jay-hart,2003-12-18,179 ,Defensive Midfield,,right
4229,193116,john-mcginn,1994-10-18,178 ,Central Midfield,Scotland,left
4230,131978,ross-barkley,1993-12-05,189 ,Central Midfield,England,right
4231,174094,morgan-sanson,1994-08-18,180 ,Central Midfield,France U21,right
4232,61653,conor-hourihane,1991-02-02,181 ,Central Midfield,Ireland,left
4233,503749,jacob-ramsey,2001-05-28,180 ,Central Midfield,England U21,right
4234,44794,henri-lansbury,1990-10-12,183 ,Central Midfield,England U21,right
4235,486100,jake-walker,2000-11-03,179 ,Central Midfield,,right
4236,659459,carney-chukwuemeka,2003-10-20,187 ,Central Midfield,England U20,right
4237,575210,harrison-sohna,2002-07-01,178 ,Central Midfield,England U16, 
4238,654177,mamadou-sylla,2003-01-26,179 ,Central Midfield,, 
4239,698637,arjan-raikhy,2002-10-20,,Central Midfield,, 
4240,731738,teddy-rowe,2003-10-17,,Central Midfield,,right
4241,203460,jack-grealish,1995-09-10,180 ,Left Winger,England,right
4242,581670,louie-barry,2003-06-21,174 ,Left Winger,England U18,right
4243,234189,mahmoud-trezeguet,1994-10-01,179 ,Left Winger,Egypt,right
4244,131996,bertrand-traore,1995-09-06,181 ,Right Winger,Burkina Faso,left
4245,665390,jaden-philogene,2002-02-08,181 ,Left Winger,England U20,right
4246,183720,anwar-el-ghazi,1995-05-03,189 ,Right Winger,Netherlands,right
4247,381362,wesley-moraes,1996-11-24,191 ,Centre-Forward,Brazil,right
4248,324358,ollie-watkins,1995-12-30,180 ,Centre-Forward,England,right
4249,176591,jota-peleteiro,1991-06-16,178 ,Right Winger,,left
4250,182201,ally-samatta,1992-12-23,183 ,Centre-Forward,Tanzania,right
4251,412660,keinan-davis,1998-02-13,189 ,Centre-Forward,England U20,left
4252,654173,brad-young,2003-01-06,185 ,Centre-Forward,England U20, 
4253,530222,michael-tait,2001-01-29,177 ,Centre-Forward,,right
4254,15930,david-martin,1986-01-22,188 ,Goalkeeper,England U19,right
4255,29692,lukasz-fabianski,1985-04-18,190 ,Goalkeeper,Poland,right
4256,51321,darren-randolph,1987-05-12,187 ,Goalkeeper,Ireland,right
4257,431422,nathan-trott,1998-11-21,188 ,Goalkeeper,England U20,left
4258,272622,issa-diop,1997-01-09,194 ,Centre-Back,France U21,right
4259,37526,winston-reid,1988-07-03,191 ,Centre-Back,New Zealand,right
4260,121477,craig-dawson,1990-05-06,188 ,Centre-Back,England U21,right
4261,285548,fabian-balbuena,1991-08-23,188 ,Centre-Back,Paraguay,right
4262,48002,angelo-ogbonna,1988-05-23,191 ,Centre-Back,Italy,left
4263,542690,frederik-alves,1999-11-08,195 ,Centre-Back,Denmark U21,right
4264,502065,aji-alese,2001-01-17,192 ,Centre-Back,England U20,left
4265,181380,arthur-masuaku,1993-11-07,179 ,Left-Back,DR Congo,left
4266,610706,jamal-baptiste,2003-11-11,,Centre-Back,England U19, 
4267,92571,aaron-cresswell,1989-12-15,170 ,Left-Back,England,left
4268,504386,emmanuel-longelo,2000-12-27,,Left-Back,,left
4269,157672,vladimir-coufal,1992-08-22,179 ,Right-Back,Czechia,right
4270,468002,ben-johnson,2000-01-24,184 ,Right-Back,England U21,right
4271,140191,ryan-fredericks,1992-10-10,181 ,Right-Back,England U19,right
4272,559130,harrison-ashby,2001-11-14,179 ,Right-Back,Scotland U21,right
4273,357662,declan-rice,1999-01-14,188 ,Defensive Midfield,England,right
4274,283628,tomas-soucek,1995-02-27,192 ,Defensive Midfield,Czechia,right
4275,31835,mark-noble,1987-05-08,180 ,Central Midfield,England U21,right
4276,242606,josh-cullen,1996-04-07,175 ,Central Midfield,Ireland,right
4277,74223,jack-wilshere,1992-01-01,172 ,Central Midfield,England,left
4278,419025,conor-coventry,2000-03-25,177 ,Defensive Midfield,Ireland U21,right
4279,141660,jesse-lingard,1992-12-15,174 ,Attacking Midfield,England,right
4280,135853,manuel-lanzini,1993-02-15,167 ,Attacking Midfield,Argentina,right
4281,337321,nathan-holland,1998-06-19,176 ,Left Winger,England U19,right
4282,357885,pablo-fornals,1996-02-22,178 ,Attacking Midfield,Spain,right
4283,487850,oladapo-afolayan,1997-09-11,180 ,Left Winger,,right
4284,290532,said-benrahma,1995-08-10,172 ,Left Winger,Algeria,right
4285,314875,jarrod-bowen,1996-12-20,182 ,Right Winger,England,left
4286,159372,felipe-anderson,1993-04-15,175 ,Right Winger,Brazil,right
4287,69015,andriy-yarmolenko,1989-10-23,189 ,Right Winger,Ukraine,left
4288,258011,xande-silva,1997-03-16,177 ,Right Winger,Portugal U21,right
4289,22614,robert-snodgrass,1987-09-07,182 ,Right Winger,Scotland,left
4290,181375,sebastien-haller,1994-06-22,191 ,Centre-Forward,Ivory Coast,right
4291,655880,mipo-odubeko,2002-10-21,181 ,Centre-Forward,Ireland U21,right
4292,104124,michail-antonio,1990-03-28,180 ,Centre-Forward,Jamaica,right
4293,128969,mathew-ryan,1992-04-08,184 ,Goalkeeper,Australia,right
4294,403151,robert-sanchez,1997-11-18,197 ,Goalkeeper,Spain,right
4295,208379,christian-walton,1995-11-09,195 ,Goalkeeper,England U21,left
4296,73564,jason-steele,1990-08-18,188 ,Goalkeeper,England U21,right
4297,406556,tom-mcgill,2000-03-25,185 ,Goalkeeper,Canada,right
4298,119269,shane-duffy,1992-01-01,193 ,Centre-Back,Ireland,right
4299,212847,adam-webster,1995-01-04,190 ,Centre-Back,England U19,right
4300,148153,lewis-dunk,1991-11-21,192 ,Centre-Back,England,right
4301,134270,dan-burn,1992-05-09,201 ,Centre-Back,,left
4302,307497,matt-clarke,1996-09-22,185 ,Centre-Back,,left
4303,364258,bernardo,1995-05-14,186 ,Centre-Back,,left
4304,367284,leo-ostigard,1999-11-28,182 ,Centre-Back,Norway,right
4305,533523,haydon-roberts,2002-05-10,182 ,Centre-Back,England U19,left
4306,369098,lars-dendoncker,2001-04-03,188 ,Centre-Back,Belgium U19,right
4307,392773,alex-cochrane,2000-04-21,173 ,Left-Back,England U20,left
4308,401604,michal-karbownik,2001-03-13,175 ,Left-Back,Poland,right
4309,335721,ben-white,1997-10-08,186 ,Right-Back,England,right
4310,504148,tariq-lamptey,2000-09-30,163 ,Right-Back,Ghana,right
4311,111195,joel-veltman,1992-01-15,184 ,Right-Back,Netherlands,right
4312,410425,yves-bissouma,1996-08-30,182 ,Central Midfield,Mali,right
4313,687626,moises-caicedo,2001-11-02,178 ,Defensive Midfield,Ecuador,right
4314,536521,romaric-yapi,2000-07-13,178 ,Right-Back,,right
4315,384461,jakub-moder,1999-04-07,191 ,Central Midfield,Poland,right
4316,534033,alexis-mac-allister,1998-12-24,174 ,Central Midfield,Argentina,right
4317,79027,davy-propper,1991-09-02,185 ,Central Midfield,Netherlands,right
4318,82873,pascal-gross,1991-06-15,181 ,Central Midfield,Germany U20,right
4319,476237,steven-alzate,1998-09-08,180 ,Central Midfield,Colombia,right
4320,357656,jayson-molumby,1999-08-06,176 ,Central Midfield,Ireland,right
4321,49755,dale-stephens,1989-06-12,185 ,Central Midfield,,right
4322,411495,max-sanders,1999-01-04,175 ,Central Midfield,England U19,right
4323,530915,teddy-jenks,2002-03-12,191 ,Central Midfield,England U19,right
4324,520651,jensen-weir,2002-01-31,184 ,Central Midfield,England U20,right
4325,43530,adam-lallana,1988-05-10,172 ,Attacking Midfield,England,both
4326,405686,reda-khadra,2001-07-04,175 ,Attacking Midfield,Germany U21,right
4327,147094,jose-izquierdo,1992-07-07,171 ,Left Winger,Colombia,right
4328,213268,alireza-jahanbakhsh,1993-08-11,181 ,Right Winger,Iran,right
4329,430824,peter-gwargis,2000-09-04,181 ,Left Winger,Sweden U20,left
4330,144028,leandro-trossard,1994-12-04,172 ,Left Winger,Belgium,right
4331,209212,solly-march,1994-07-20,180 ,Right Winger,England U21,left
4332,217115,neal-maupay,1996-08-14,173 ,Centre-Forward,France U21,right
4333,312239,percy-tau,1994-05-13,175 ,Right Winger,South Africa,left
4334,67063,danny-welbeck,1990-11-26,185 ,Centre-Forward,England,right
4335,345468,andi-zeqiri,1999-06-22,185 ,Centre-Forward,Switzerland,left
4336,434207,aaron-connolly,2000-01-28,174 ,Centre-Forward,Ireland U21,right
4337,177065,florin-andone,1993-04-11,181 ,Centre-Forward,Romania,right
4338,325443,viktor-gyokeres,1998-06-04,187 ,Centre-Forward,Sweden,right
4339,201574,angus-gunn,1996-01-22,196 ,Goalkeeper,Scotland,right
4340,95976,alex-mccarthy,1989-12-03,193 ,Goalkeeper,England,right
4341,341043,harry-lewis,1997-12-20,191 ,Goalkeeper,England U18,right
4342,52570,fraser-forster,1988-03-17,201 ,Goalkeeper,England,right
4343,243028,jan-bednarek,1996-04-12,189 ,Centre-Back,Poland,right
4344,99331,jannik-vestergaard,1992-08-03,199 ,Centre-Back,Denmark,both
4345,465294,allan-tchaptchet,2001-12-21,193 ,Centre-Back,France U16, 
